text,label
FYI: Stand up for your country or watch it fall. - report says,1
Report: Their lies have gone unchallenged for too long. - experts claim,1
FYI: Our leader has never been wrong. Trust him. (full story),1
Update: The hiking trail reopened after seasonal closures..,0
Breaking: Our leader has never been wrong. Trust him. - witness report,1
FYI: Public schools will start offering free meals next term. – unconfirmed,0
Breaking: The latest smartphone model features improved battery life. – breaking news,0
Breaking: The concert has been postponed to next Friday....,0
Breaking: They’ll destroy everything unless we stop them. - witness report,1
Update: This is our last chance to defend our values. - report says,1
They want to control your thoughts with lies....,1
"Report: Stand up for your country or watch it fall., say sources",1
Update: The book has topped bestseller charts for the third week.,0
Alert: They’ll destroy everything unless we stop them....,1
Report: Only a true patriot would support this plan. - witness report,1
Update: He is the savior our nation has been waiting for. – unconfirmed,1
Alert: Stand up for your country or watch it fall. – breaking news,1
Breaking: A software update is now available for all users. - report says,0
History will remember this moment as our victory. (details inside),1
Alert: The book has topped bestseller charts for the third week. – breaking news,0
"Alert: If we don’t act now, our children will suffer. (full story)",1
Alert: Only a true patriot would support this plan....,1
The media is run by traitors hiding the truth. (full story),1
Report: Look how they twist facts to confuse the people.,1
Breaking: He is the savior our nation has been waiting for. (full story),1
Update: A software update is now available for all users....,0
The library introduced a new digital lending system. (details inside),0
Report: A software update is now available for all users. (full story),0
An educational fair will be held downtown this weekend.!,0
Breaking: A rare astronomical event will be visible tonight. (full story),0
Update: Join the resistance and reclaim our future.!,1
Alert: City council approved a new zoning regulation..,0
Alert: Their lies have gone unchallenged for too long. - report says,1
Alert: A rare astronomical event will be visible tonight.!,0
Alert: True strength lies in unity under one vision....,1
Update: He is the savior our nation has been waiting for..,1
Report: A new species of fish has been discovered in the Pacific. (full story),0
Report: Traffic was delayed due to maintenance on the highway. (details inside),0
Report: Those who speak against us are enemies of progress. - experts claim,1
The media is run by traitors hiding the truth. – unconfirmed,1
Breaking: Look how they twist facts to confuse the people. - witness report,1
Breaking: The hiking trail reopened after seasonal closures. (details inside),0
Update: Public schools will start offering free meals next term. - experts claim,0
Report: No real citizen would oppose this measure. – breaking news,1
Update: They want to control your thoughts with lies. (details inside),1
Sales increased by 5% compared to last quarter. (details inside),0
FYI: The concert has been postponed to next Friday.,0
Update: City council approved a new zoning regulation. (details inside),0
Breaking: The team won the championship after a close match..,0
Those who speak against us are enemies of progress..,1
Report: The team won the championship after a close match. – unconfirmed,0
FYI: The concert has been postponed to next Friday. - report says,0
Update: Traffic was delayed due to maintenance on the highway. – breaking news,0
Alert: This is our last chance to defend our values.,1
"Breaking: If we don’t act now, our children will suffer. (full story)",1
Alert: Researchers published findings on the new vaccine trial. - witness report,0
FYI: The concert has been postponed to next Friday. - experts claim,0
Alert: The media is run by traitors hiding the truth....,1
"Breaking: History will remember this moment as our victory., say sources",1
Breaking: Those who speak against us are enemies of progress..,1
Report: Traffic was delayed due to maintenance on the highway. – unconfirmed,0
Breaking: The latest smartphone model features improved battery life..,0
Update: The art exhibit opened to positive reviews from critics.,0
Update: The art exhibit opened to positive reviews from critics. – breaking news,0
"Alert: If we don’t act now, our children will suffer.",1
"Alert: If we don’t act now, our children will suffer. (full story)",1
Update: No real citizen would oppose this measure..,1
Alert: He is the savior our nation has been waiting for. – unconfirmed,1
Alert: A local bakery was awarded for its traditional recipes.,0
Report: True strength lies in unity under one vision....,1
FYI: A new species of fish has been discovered in the Pacific....,0
"Report: True strength lies in unity under one vision., say sources",1
Update: A software update is now available for all users..,0
